Name,Address,Phone
Kamish,"315 East 105th Street Apartment 102, New York, NY",(212) 369-3100
Lifespire Inc Empire State Building,"315 East 105th Street, New York, NY",(212) 987-0980
Brainy Tots childcare,"982A Rogers place, Bronx, NY",(718) 617-3803
Good Luck Spa,"21207 48th Avenue, Oakland Gardens, NY",(718) 767-3705
Northern Men's Sauna & Health Club,"3361 Farrington Street, Flushing, NY",(718) 445-9775
The Axel,"545 Vanderbilt Ave., Brooklyn, NY",(718) 690-2935
Dorot Inc,"171 West 85th Street Floor 1, New York, NY",(212) 769-2850
Bright Horizons,"910 9th Avenue, New York, NY",(212) 399-3919
Uniondale Hempstead Senior Center,"840 Uniondale Avenue Office, Uniondale, NY",(516) 292-1313
Fort Hamilton Social Day Care Incorporated,"6023 Fort Hamilton Parkway, Brooklyn, NY",(718) 633-2688
Time To Learn Daycare,"1908 Prospect Avenue Apartment 1a, Bronx, NY",(347) 597-4277
Paco Agency,"390 Manila Avenue 392, Jersey City, NJ",(201) 963-8282
Auto Detailing Center,"184 Garfield Avenue, Kearny, NJ",(201) 997-5523
Ohdsc,"2070 1st Avenue Apartment 850, New York, NY",(212) 996-2411
"Services For The Underserved, Inc","1600 Macombs Road, Bronx, NY",(718) 294-0850
"Judi's Nursery, Inc","13815 Union Turnpike, Flushing, NY",(718) 969-1589
Ava National Ent Group LLC,"3216 Glennon Place, Bronx, NY",(718) 822-6560
Green Health Spa,"6131 217th Street, Oakland Gardens, NY",(631) 539-7998
Hudson Spa Club,"115 River Road 1201, Edgewater, NJ",(201) 313-7200
Skinny Fiber From Lose with Lindsay,"2084 Lexington Ave., New York, NY",(646) 606-8128
Harlem Childrens Zone Inc Truancy Pre,"309 West 134th Street, New York, NY",(212) 281-7000
New York Mall International Inc,"12909 26th Avenue 303d, Flushing, NY",(718) 886-0408
36-20 Frey LLC,"3620 Bowne Street, Flushing, NY",(718) 939-3590
"Sheltering Arms Children And Family Services, Inc","1966 1st Avenue Apartment 2k, New York, NY",(212) 831-5600
Early Rise Academy Limited Liability Partnership,"364 Ocean Avenue # A, Jersey City, NJ",(551) 256-7222
"Jump 2 Success, LLC","667 Casanova Street, Bronx, NY",(718) 312-9143
Alianza Dominicana Inc,"715 West 179th Street Basement, New York, NY",(347) 297-5083
Associated Food Store,"167 Tulip Avenue, Floral Park, NY",(516) 354-1831
Total Impact Taekwon-Do,"3149 Bruckner Boulevard, New York, NY",(646) 854-7230
House Of Little People 90th Street Location,"129 E 90th Street, New York, NY",(212) 860-8118
Planet Fitness,"500 Route 35, Middletown, NJ",(732) 924-5010
Goodwin Place Operations,"55 Goodwin Place, Brooklyn, NY",(718) 455-1186
Sunnyside Community Services Inc,"4331 39th Street # A, Sunnyside, NY",(718) 784-6160
Bishop Francis J Mugavero Senior Apartments L P,"29 Greene Avenue, Brooklyn, NY",(718) 722-6150
"Selfhelp Community Services, Inc","3345 90th Street Basement, Jackson Heights, NY",(718) 396-5425
Friends Of Catherine M Sheridan Senior C,"3524 83rd Street, Jackson Heights, NY",(718) 458-4600
Gold Material Montessori School,"41 Avenue B, New York, NY",(212) 677-6711
"Fort Greene Council, Inc","966 Fulton Street, Brooklyn, NY",(718) 638-6910
Senior Kent Care Inc,"118 Texas Street Floor 1 Flr 1, New York, NY",(212) 965-8188
Escuela Hispana Montessori Inc,"255 East Houston Street, New York, NY",(212) 982-6650
The Montessori In Soho,"22 Ericsson Place, New York, NY",(212) 226-3800
House Calls Home Care,"1878 Cross Bronx Expy, The Bronx, NY",(718) 731-9700
Special Services For Senior Citizens,"1304 East 57th Street Floor 2, Brooklyn, NY",(718) 257-1600
I & Y Senior Care Inc,"1991 Flatbush Avenue, Brooklyn, NY",(718) 253-0077
Affordable Senior Care Of New York,"338 East 5th Street, Brooklyn, NY",(718) 851-0325
Midwood Montessori Inc,"2825 Bedford Avenue, Brooklyn, NY",(718) 253-3242
C'e Montessori LLC,"117 South 3rd Street, Brooklyn, NY",(704) 936-7491
Little Thinkers Montessori,"148 Clinton Avenue Apartment 1, Brooklyn, NY",(347) 996-2688
Precious Moments Day Care,"3124 Church Avenue, Brooklyn, NY",(718) 287-0037
Virile Xl Reviews,"New York, New York, NY",(854) 594-8955
Paco-Home Energy,"113 Brunswick Street, Jersey City, NJ",(201) 217-0583
New York Foundation For Senior Citizens,"11 Park Place Room 1416, New York, NY",(212) 962-7653
Self Help Community Services,"419 Church Avenue, Brooklyn, NY",(718) 633-1300
"Elohim Community Development & Outreach, Inc","8747 111th Street, Jamaica, NY",(917) 418-7906
"Montessori Schools, The","5 West 22nd Street, New York, NY",(212) 633-0600
"Social Wellness For Living, Inc","358 Grove Street, Brooklyn, NY",(347) 221-2928
"little angels montessori, inc.","3444 crescent street, Astoria, NY",(347) 489-3378
Joan Warren Therapy,"280 Madison Avenue, New York, NY",(917) 284-3184
"New York Foundation For Senior Citizens Home Attendant Services, Inc","11 Park Place Room 1416, New York, NY",(212) 374-9169
Ridgewood Bushwick Senior Citi,"555 Bushwick Avenue, Brooklyn, NY",(718) 366-3800
Queens Interagency Council On The Aging,"8002 Kew Gardens Road # 202, Kew Gardens, NY",(718) 268-5954
Blossom Little Montessori Inc,"1408 Astoria Park South Apartment 1, Astoria, NY",(212) 203-9898
Weehawken Senior Citizens,"201 Highwood Avenue, Weehawken, NJ",(201) 319-6060
Yasa,"8916 175th Street # Cf1, Jamaica, NY",(718) 739-9272
The Salvation Army Thrift Store & Donation Center,"493 Mosel Avenue, Staten Island, NY",(800) 728-7825
Jewish Association Service The Aging Jasa,"247 West 37th Street Floor 9, New York, NY",(212) 273-5200
Nyscq,"4604 31st Avenue, Astoria, NY",(718) 545-5050
Riseboro Community Partnership Inc,"555 Bushwick Avenue, Brooklyn, NY",(718) 821-0254
New York University,"70 Washington Square South, New York, NY",(212) 998-2254
Surgicare Of Manhattan,"800 2nd Avenue, New York, NY",(212) 867-0609
Sunny Medical Management,"4012 80th Street, Flushing, NY",(718) 426-9595
Spots,"611 Broadway Room 908, New York, NY",(212) 473-0011
Project Ezra,"465 Grand Street # 4a, New York, NY",(212) 982-3700
Metropolitan Council On Jewish Poverty,"99 Vandalia Avenue, Brooklyn, NY",(718) 922-5860
"Physicians Choice Surgicenter, Inc","8212 151st Avenue # 12, Howard Beach, NY",(718) 322-9800
TheraCare,"116 West 32nd St Floor 8, New York, NY",
"Spiti Housing Development Fund Company, Inc","3206 21st Street, Astoria, NY",(718) 726-1227
Better Health And Life Inc,"2928 Westchester Ave, Bronx, NY",(347) 669-0271
Selfhelp  Ki-Kii  Associates LLC,"520 8th Avenue Floor 5, New York, NY",(212) 971-7600
G Castillo Family Daycare,,
Back Center NJ,"1117 US-46, Suite, Clifton, NJ",(973) 310-5599
"Selfhelp Community Services, Inc","520 8th Avenue Floor 5, New York, NY",(212) 239-6621
Hopscotch Montessori,"435 East 79th Street Lobby A, New York, NY",(212) 774-1907
Monica House,"9114 Merrick Boulevard 6, Jamaica, NY",(718) 262-8190
Gold Material LLC,"1707 Avenue M, Brooklyn, NY",(718) 253-2552
"Collins, Addie Mae Community Service","345 East 101st Street, New York, NY",(212) 831-7373
Healthcare LLC,"1365 Saint Nicholas Ave, New York, NY",(858) 956-8662
Catholic Charities,"8725 118th Street, Richmond Hill, NY",(718) 847-9200
Lefferts Gardens Montessori 2,"527 Rogers Avenue, Brooklyn, NY",(718) 773-7478
Griot Circle Inc,"25 Flatbush Avenue Floor 5, Brooklyn, NY",(718) 246-2775
"Older Adults Technology Services, Inc","168 7th Street # 3a, Brooklyn, NY",(718) 360-1707
Montessori Day School Of Brook,"237 Park Place, Brooklyn, NY",(718) 398-2322
The Montessori Group LLC,"5 West 22nd Street, New York, NY",(305) 491-7679
Behavior Therapy of New York,"501 Fifth Avenue Suite 1709, New York, NY",(646) 522-7795
Big Sister Corporation,"297 Grove Street, Jersey City, NJ",(201) 763-6324
Retro Fitness Of Free,"133 West Sunrise Highway, Freeport, NY",(516) 415-7951
Glen Island Center for Nursing & Rehabilitation,"490 Pelham Road, New Rochelle, NY",(914) 636-2800
Encore 49 Residence,"239 West 49th Street, New York, NY",(212) 246-0880
Braithwaite Nrsy,"16021 13th Avenue, Whitestone, NY",(718) 767-2776
Starr Psychotherapy LLC,"306 Washington Street, Hoboken, NJ",(201) 218-7431
Children's Garden Daycare,"54 West 174th Street Apartment 1g, Bronx, NY",(347) 609-1137
Masjid Al-Mamoor,"8537 168th Street, Jamaica, NY",(718) 739-3182
La Peninsula Community Organization,"711 Manida Street, Bronx, NY",(718) 542-1161
Becec Inc,"2121 Bragg Street, Brooklyn, NY",(718) 332-8656
Israel Senior Citizens Housing Development Fund Corporation,"247 West 37th Street Floor 10r, New York, NY",(212) 273-5272
Pelton Playhouse,"342 Pelton Avenue, Staten Island, NY",(718) 447-1896
Pacplex,"1500 Paerdegat Avenue, Brooklyn, NY",(718) 531-1111
shah-malum multiservices,"1445 unionport road bronx, ny 10462, Bronx, NY",(718) 838-8809
Little Peoples Nursery,"11516 132nd Street, Jamaica, NY",(718) 529-7510
Force & Flow Integrated Bodywork,"1102 Dean St. #4, Brooklyn, NY",(646) 644-9743
"United Help/Self Help Housing For The Elderly Housing Development Fund Company, Inc","520 8th Avenue Floor 5, New York, NY",(212) 971-7723
T E P E Corporation,"610 76th Street, North Bergen, NJ",(201) 869-5335
B & J Wonderland Day Care LLC,"701 West 176th Street Apartment 2c, New York, NY",(646) 544-6134
Holmdel Spare Pair Vision Center,"2145 New Jersey 35, Holmdel, NJ",(732) 335-0004
Community Health Improvement Centers Inc,"96 Linwood Plaza # Ste9w, Fort Lee, NJ",(201) 977-4025
"OT Rehabilitation Services, PLLC","2411 E 2nd St, Brooklyn, NY",(718) 395-3155
Kids Communicate LLC,"218 8th Street, Hoboken, NJ",(201) 659-2242
Palisadium Health Spa,"700 Palisadium Drive, Cliffside Park, NJ",(201) 224-6050
Bank of America Financial Center,"49 West River Road, Rumson, NJ",(732) 933-2950
Good Foundation Preschool,"19604 Linden Boulevard # B, Jamaica, NY",(718) 712-1500
Journey 2 Happiness Daycare LLC,"370 Fort Washington Avenue, New York, NY",(917) 261-2684
Drip Gym,"37-20 76th St, Queens, NY",(516) 445-7191
Abyssinian Headstart,"129 Odell Clark Place, New York, NY",(212) 690-2869
Q Nail Boutique Ii & Spa LLC,"645 Anderson Avenue, Cliffside Park, NJ",(201) 888-9948
Bambi 1,"1981 Homecrest Avenue, Brooklyn, NY",(347) 713-5270
Angela's Day Care Inc,"1585 W 11th Street Floor 1, Brooklyn, NY",(718) 837-5004
Little Hands & Feet Day Care,"1270 Bay Ridge Parkway, Brooklyn, NY",(718) 680-5437
Franklin Adult Day Care,"45-15 162nd street, Flushing, NY",(718) 762-4561
Abc Maria Family Day Care,"934 East 181st Street Apartment 3a, Bronx, NY",(347) 431-1545
"The Center for Rapid Recovery, Inc.","312 Greenwich Street, Hempstead, NY",(516) 292-6449
Queens Community Civic Corporation,"6801 136th Street, Flushing, NY",(718) 261-8015
Ys Ny Phisical Therapy,"591 East Tremont Avenue, Bronx, NY",(347) 590-8955
Serenity Club,"16 West 4th Street, Bayonne, NJ",
Baby Tots Daycare,"1841 Mohegan Avenue, Bronx, NY",(347) 577-6335
New York Health And Racquet Club,"62 Cooper Square, New York, NY",(212) 904-0400
"Centro Social La Esperanza, Inc","516 West 181st Street Floor 2, New York, NY",(212) 928-5810
Bay Ridge Montessori School,"6301 12th Avenue, Brooklyn, NY",(718) 259-8701
Second Home Adult Med Day Care,"3610 Palisade Avenue, Union City, NJ",(201) 864-0400
Brooklyn Star Daycare Inc,"2175 East 22nd Street, Brooklyn, NY",(718) 934-0075
Retro Fitness,"419 Rt , 34 North, Matawan, NJ",(732) 583-5095
Cozy Spa,"775 PALISADE Avenue, Cliffside Park, NJ",(201) 886-0666
Retro Fitness,"419 Rt , 34 North, Matawan, NJ",(732) 583-5095
Slimnglow Studio LLC,"811 Broadway, Bayonne, NJ",(201) 564-8871
Family Christian Center,"562 Main Street, New Rochelle, NY",(914) 632-6329
"Violence Intervention Program, Inc",,(800) 664-5880
The Salvation Army Thrift Store & Donation Center,"4109 Park Avenue, Bronx, NY",(800) 728-7825
Hand Therapy Institute,"36-42 Newark Street, Hoboken, NJ",(201) 850-1777
Wf Montessori,"150 Warren Street, Jersey City, NJ",(201) 204-4501
Loyalty Daycare LLC,"4226 3rd Avenue, Bronx, NY",(718) 294-0134
Caring Transitions,"1641 3rd Avenue Apartment 27f, New York, NY",(212) 228-7282
Great Nail Salon & Spa Corporation,"2642 212th Street, Bayside, NY",(718) 467-2921
Advanced Learning Day Care Center LLC,"81 South Long Beach Avenue, Freeport, NY",(516) 442-2601
Carnegie East House For Seniors,"1844 2nd Avenue, New York, NY",(212) 410-0033
Chasuna Mall Corporation,"365 Flushing Avenue, Brooklyn, NY",(718) 237-3600
Friends Adult Day Care Inc,"9 Elizabeth Street Front A, New York, NY",(646) 326-9959
Goshen Shopping Associates,"305 Broadway # 1200, New York, NY",(212) 571-2185
Bishop Richard Martin Senior Housing,"1355 East New York Avenue, Brooklyn, NY",(718) 240-9400
Sunflower Playhouse,"33 7th Avenue, Brooklyn, NY",(718) 638-0212
Access Social Adult Day Care LLC,"25 Elm Place # 201, Brooklyn, NY",(347) 537-0611
Bushwick,"5925 67th Avenue, Ridgewood, NY",(718) 821-3723
Hoboken Little School,"1 Newark Street, Hoboken, NJ",(201) 798-5437
"Del's Early Childhood, Inc","8914 Glenwood Road, Brooklyn, NY",(718) 272-4609
Midwood Adult Daycare Inc,"1001 Newkirk Avenue, Brooklyn, NY",(347) 419-7787
Midway Management,"430 Park Avenue # 505, New York, NY",(212) 682-9595
"Maison Kitsune, Inc","5 Rivington Street, New York, NY",(646) 858-2709
Seniors Central Living Adult Daycare LLC,"90 Eldridge Street, New York, NY",(646) 370-1705
C C M Program,"375 Grand Street, New York, NY",(212) 260-3640
"Westfield, LLC","500 Park Avenue Floor 31, New York, NY",(212) 755-8220
"Town&Country Companion and Nursing Agency, Inc.","286 Madison Ave, Suite 905, New York, NY",(212) 921-5588
Adult Zone,"2055 Utica Avenue, Brooklyn, NY",(718) 209-6969
Dream and Big Shop,"2652 Cropsey Ave, Brooklyn, NY",(917) 446-8365
Greater Lakeside Corporation Inc,"370 7th Avenue # 618, New York, NY",(212) 563-6557
Accutax Business Center,"25 North Broadway, Yonkers, NY",(914) 613-9222
Pure Fitness,"2130 Boston Post Road, Larchmont, NY",(914) 834-2041
Orange Theory Fitness LLC,"111 Ver Valen Street, Closter, NJ",(201) 279-0877
Sephardic House of Jacob,"6222 23rd Avenue, Brooklyn, NY",(718) 259-0100
NYU Pediatric Neurosurgery Associates,"4802 10th Avenue, Brooklyn, NY",(212) 263-6419
"Queens Borough Day Care, LLC","6104 Laurel Hill Boulevard, Woodside, NY",(347) 438-1842
Majestic Children's Haven Corporation,"277 Clarkson Avenue, Brooklyn, NY",(718) 826-0896
Danpar Associates & North Street Corporation,"99 Park Avenue Room 1820, New York, NY",(212) 697-6400
Golden Age of Brooklyn LLC,"9305 Avenue L, Brooklyn, NY",(718) 272-2400
American Icon Nyc,"360 Broadway, New York, NY",(212) 334-3600
GoHealth Urgent Care,"102-29 Queens Blvd, Forest Hills, NY",(718) 502-9798
InstaMedCare,"80-10 Northern Boulevard, Jackson Heights, NY",(718) 429-2800
Achieve Beyond Pediatric Therapy & Autism Services,"7000 Austin Street, Forest Hills, NY",(718) 762-7633
Knesset Social Adult Daycare,"128 Brighton Beach Avenue, Brooklyn, NY",(718) 975-3330
Truestrengthtraining,,
Funtastic Tots,"115 Warwick Road, Elmont, NY",(516) 502-2637
Oriental Senior Day Care Inc,"651 47th Street # 1r, Brooklyn, NY",(718) 851-8898
Aquatic Rehabilitation Institute,"1659 78th Street, Brooklyn, NY",(718) 513-4568
UPS Access Point location,"1209 East 233RD Street, Bronx, NY",(718) 547-5454
E Sholom Inc,"13411 Kew Gardens Road, Richmond Hill, NY",(718) 441-0155
The Institute For Family Health,"172 Amsterdam Avenue, New York, NY",(212) 496-4600
Basic Trust Infant Toddler Service,"225 West 99th Street, New York, NY",(212) 222-6602
Care Match NY Inc.,"750 3rd Avenue, Suite 900, New York, NY",(212) 847-9828
Young Garden Day Care,"11 Meserole Street, Brooklyn, NY",(347) 987-4720
Patients Medical Pc,"800 2nd Avenue Room 900, New York, NY",(212) 679-9667
"Hofgur, LLC","8008 45th Avenue, Elmhurst, NY",(718) 639-1800
Health Professionals NYC,"308 Graham Ave, Brooklyn, NY",(844) 776-3627
Cko Kickboxing,"1267 Forest Avenue, Staten Island, NY",(718) 815-5425
"Simon Property Group, L P","399 Park Avenue, New York, NY",(212) 421-8200
Laconia Music Center,"410 Jericho Turnpike, New Hyde Park, NY",(516) 253-1606
Active Care Chiropractic & Natural Wellness Center,"2027 Jerome Avenue, Bronx, NY",(917) 557-7437
Indoamerican Senior Citizen,"3359 John F Kennedy Boulevard, Jersey City, NJ",(201) 659-0300
World Health Spa Net,"1030 River Road Floor 2, Edgewater, NJ",(201) 224-8778
"Senior Concierge, Lmsw, P C","119 West 72nd Street # 217, New York, NY",(212) 960-8017
Mih Victory Inc,"311 Audubon Avenue Floor 2, New York, NY",(212) 256-0725
The Jewelry Center,"327 East Route 4, Paramus, NJ",(201) 488-5210
Nassimi Realty Corporation,"7 Penn Plaza # 1600, New York, NY",(212) 643-8080
Admissions Hudson Montessori,"10 Regent Street, Jersey City, NJ",(201) 516-0700
Silver Lake Headstart,"20 Park Hill Circle, Staten Island, NY",(718) 720-0090
Salvation Army,"2053 Clove Road, Staten Island, NY",(718) 815-9257
A A R Realty Corporation,"40 East 69th Street, New York, NY",(212) 249-1550
Nine52,"416 W 52nd St Suite 720, New York, NY",(646) 565-4699
Peninsula Head Start,"1423 Prospect Avenue, Bronx, NY",(718) 991-5590
Spa H ,"60 Christopher Columbus drive, Jersey City, NJ",(201) 526-9355
Complete Wellness,"30 East 60th Street, New York, NY",(212) 737-9000
Hargrave Hargrave Housing Development Fund,"160 West 71st Street, New York, NY",(212) 874-0300
Halcyon Condominiums,"305 East 51st Street, New York, NY",(212) 369-5100
Randall's Island Golf Group LLC,"1 Randalls Island, New York, NY",(212) 427-5689
Spa For Man & Woman Inc,"10 Meadowlands Parkways, Secaucus, NJ",(201) 223-2311
Children's Daycare House Of Fun,"3813 3rd Avenue Floor 1, Bronx, NY",(347) 419-5953
NJ Physical Therapy & Rehab Center,"329 Belleville Ave, Bloomfield, NJ",(973) 937-8411
Realty Investors Development Corporation,"810 7th Avenue Floor 28, New York, NY",(212) 265-6600
Little Scholars On Farmers,"11725 Farmers Boulevard, Saint Albans, NY",(718) 949-2390
Hoboken Children's Academy,"501 Willow Avenue, Hoboken, NJ",(201) 656-5700
Male Ego Gentlemens Day Spa In,"87 Glendale Avenue, Staten Island, NY",(718) 981-9455
Ahi Ezer Housing Development Fund Corp,"1960 E 7th Street, Brooklyn, NY",(718) 627-2500
Art n Orbit,"247 W 72nd Street, New York, NY",(212) 579-7634
Wellcome Adult Daycare Inc,"5515 7th Avenue Floor 1, Brooklyn, NY",(347) 689-4535
Bainbrdge Adult Day Healthcare,"3093 Ocean Avenue, Brooklyn, NY",(718) 891-2345
Ahi Ezer Plaza,"1879 East 3rd Street, Brooklyn, NY",(718) 382-8665
Kumon Math and Reading Center of Edison - Parsonage Road,"127 Lincoln Highway, Edison, NJ",(732) 640-2255
Little Prodigy Daycare,"3462 East Tremont Avenue, Bronx, NY",(718) 239-4853
Synergy Healthcare International LLC,"658 Newark Avenue, Jersey City, NJ",(201) 222-7720
Jin Therapy Pc,"3432 East Tremont Avenue, Bronx, NY",(718) 829-2210
Matchpoint Nyc,"2781 Shell Road, Brooklyn, NY",(718) 769-0001
Ny Car Spa LLC,"433 Edgecombe Avenue, New York, NY",(212) 690-2277
Shalom Task Force Inc,,(718) 337-3700
Tali Day Care,"14009 69th Avenue, Flushing, NY",(347) 924-5141
Kips Bay Boys & Girls Club,"White Plains Road Randall Avenue, Bronx, NY",(718) 893-8254
Unico Towers,"500 Manila Avenue # Off, Jersey City, NJ",(201) 792-4600
Speech Therapist for Children - Stacey Miller SLP,"325 West 86th Street, New York, NY",(646) 525-4817
Hudson County Youth Football,"6302 Meadowview Avenue, North Bergen, NJ",(201) 869-6950
Zyacin,"New York New York, New York, NY",(236) 599-8563
Zyacin,"New York New York, New York, NY",(236) 599-8563
JEI Learning Center,"135 County Rd., Cresskill, NJ",(201) 266-6299
Hilton Garden Inn New York Times Square North,"30 W 46th St., New York, NY",(646) 569-6740
Growing Tree 1,"27 Fisk Street, Jersey City, NJ",(201) 860-0044
Sense Spa Inc,"4313a Bell Boulevard, Bayside, NY",(917) 349-3228
"Selfhelp/United Help Kissena Apts Hdfc, Inc","4535 Kissena Boulevard, Flushing, NY",(718) 353-3215
The Korean American Senior Citizens Society Of Greater Ny Inc,"14981 41st Avenue, Flushing, NY",(718) 461-3545
Home Integration Specialists LLC,"2513 Avenue R, Brooklyn, NY",(718) 376-9094
"Safe Horizon, Inc","100 East 122nd Street, New York, NY",(212) 316-2100
Catholic Community Services,"285 Magnolia Avenue, Jersey City, NJ",(201) 435-4030
Hamilton Park Montessori,"1 Mcwilliams Place # 206, Jersey City, NJ",(201) 533-1910
Catholic Charities,"195 Bay 19th Street # 201, Brooklyn, NY",(718) 338-4716
"United Help/Selfhelp Housing For The Elderly Housing Development Fund Company, Inc","14016 45th Avenue, Flushing, NY",(718) 739-8049
Martin L King Jr Memorial Day,"3606 Prince Street, Flushing, NY",(718) 886-3165
Star Student Daycare,"1112 E 180th St, Bronx, NY",(347) 851-6897
Advanced Rehabilitation & Wellness Center,"81 Northfield Avenue # 104, West Orange, NJ",(973) 325-0229
N Hudson Region Council,"400 38th Street # 216, Union City, NJ",(201) 866-5815
Brooklyn Village Adult Day Car,"857 65th Street Floor 1, Brooklyn, NY",(718) 680-0303
Arc Of Nj Hudson County Resource,"405 36th Street, Union City, NJ",(201) 319-9225
Bilingual Mental Health Services Corporation,"109 Sandpiper Key, Secaucus, NJ",(201) 210-2199
"Learning Institute For Employability, Inc","9840 57th Avenue Apartment 11k, Corona, NY",(718) 271-2318
Tremont Chemists Inc,,
Vein Center Doctor,"50 Mt Prospect Ave #203, Clifton, NJ 07013, Unite, Clifton, NJ",(862) 437-4831
Abc Little Star Inc,"2345 85th Street # A, Brooklyn, NY",(718) 265-0156
Pee-Wee Prep Inc,"478 Avenue C, Bayonne, NJ",(201) 437-1187
Sterling Place Daycare,"1180 Sterling Place, Brooklyn, NY",(347) 927-1663
Asian Senior Day Care Corporation,"6506 Bay Parkway, Brooklyn, NY",(718) 837-2513
Gifted Performing Arts Program,"2626 East Tremont Avenue, Bronx, NY",(646) 721-7066
Central Park Montessori School,"1 West 91st Street, New York, NY",(212) 595-2000
Bessie & Nora's Place Inc,"10920 175th Street, Jamaica, NY",(718) 739-0884
Jackson Avenue Family Residence,"691 East 138th Street, Bronx, NY",(212) 396-4459
Trabajamos Community Hd St,"2167 Drive Mrtn L Kng Jr Blv, Bronx, NY",(917) 962-9720
"Peanut Butter And Jelly Daycare, Inc","2199 Cruger Avenue Apartment A3, Bronx, NY",(646) 721-7919
Metro Gym,"16420 Northern Boulevard, Flushing, NY",(718) 321-8071
The Arc Of Hudson County Inc,"405 36th Street 409, Union City, NJ",(201) 319-9229
Mjhs,"6323 7th Avenue # 2, Brooklyn, NY",(718) 621-3600
Tough Mudder Incorporated,"15 Metrotech Center # 7, Brooklyn, NY",(718) 643-2222
Little Yellow Schoolhouse LLC,"1309 80th Street, North Bergen, NJ",(201) 869-3094
Happy Times Too,"910 New York Avenue, Union City, NJ",(201) 348-0448
Block Institute Inc,"2214 Stillwell Avenue, Brooklyn, NY",(718) 947-3200
Forever Ageless Ny LLC,"38 Greenport Street, Staten Island, NY",(917) 714-5061
Newport Centre Mall,"30 Mall Drive West # 228, Jersey City, NJ",(201) 626-2025
Kings Bay Ym-Ywha Inc,"3679 Nostrand Avenue, Brooklyn, NY",(718) 769-1767
"Urban Concepts Of New York Round-The-Clock Nursery, Inc","402 West 145th Street Floor 2, New York, NY",(646) 374-0017
"Ideal Montessori School, Inc","8741 165th Street # 1, Jamaica, NY",(718) 523-6237
15th Street Kiddie Corner,"427 15th Street, Union City, NJ",(201) 867-6915
Deneille's Dance & Exercise,"8246 234th Street, Queens Village, NY",(718) 846-9126
The Cortelli Group,"11 Seaman Avenue, Apartment 2B, New York, NY",(352) 678-0548
Alianza Dominicana Inc,"515 West 182nd Street, New York, NY",(212) 928-4992
Women Rising Project Home,"3060 John F Kennedy Boulevard, Jersey City, NJ",(201) 309-4663
.......,"228 Park Ave S, New York, NY",(208) 550-7243
"El Regreso, Inc","300 East 175th Street, Bronx, NY",(718) 599-6892
Leaders of Tomorrow,"144 Bartholdi Avenue # 1, Jersey City, NJ",(201) 332-9281
Premier Physical Medicine & Rehabilitation,"24519 Jericho Turnpike, Bellerose, NY",(718) 343-6311
Jils Group Family Daycare Cor,"2071 Walton Avenue Apartment B, Bronx, NY",(718) 584-1686
Meineke Car Care Center,"560 Sunrise Highway, Baldwin, NY",(516) 632-5944
Little Treasures Daycare,"1418 Mott Avenue, Far Rockaway, NY",(718) 337-6107
Schomburg Plaza Senior Citizen,"1309 5th Avenue Office 1, New York, NY",(212) 369-9390
Smile Of A Child Daycare Inc,"14321 Springfield Boulevard 1f, Springfield Gardens, NY",(718) 276-3931
Clifton Surgery Center Pc,"1117 Us Highway 46 # 303, Clifton, NJ",(973) 779-7210
Smashburger,"989 Bloomfield Avenue, Glen Ridge, NJ",(973) 433-7343
Samaritan Daytop Village Inc,"250 Grand Concourse, Bronx, NY",(718) 665-3875
Bank of America Financial Center,"367 Springfield Avenue, Summit, NJ",(908) 522-8511
"Services For The Underserved, Inc","264 West Tremont Avenue, Bronx, NY",(718) 583-8376
Circle Urgent Care of Eltingville,"3894 Richmond Avenue, Staten Island, NY",(347) 630-7985
Ermitess Boxing & Fitness LLC,"28 Laurence Court, Closter, NJ",(551) 404-5463
Ray Of Sunshine Preschool,"1150 Redfern Avenue, Far Rockaway, NY",(718) 327-5111
Shapers Fitness Inc,"2061 Merrick Road, Merrick, NY",(516) 223-5888
Allen Cathedral Sr Resident Lp,"10736 Merrick Boulevard, Jamaica, NY",(718) 297-4699
ParaDocs Medical Revenue Center,"3 Grace Avenue, Great Neck, NY",(718) 888-0841
Gym Equipment Company,"50 Garnet St, Brooklyn, NY",(347) 515-8670
Pumping Iron Gym Inc,"1377 Forest Avenue, Staten Island, NY",
Brooklyn Urgent Care,"1977 Flatbush Avenue, Brooklyn, NY",(646) 565-4540
Preserve Fitness,"18-05 Ellis Avenue, Fair Lawn, NJ",(201) 674-9333
South Baldwin Jewish Center,"2959 Grand Avenue, Baldwin, NY",(516) 223-8688
Precious Steps LLC,"809 7th Street, Union City, NJ",(201) 325-9779
NutraSol Natural Center,"1139a Main Avenue, Clifton, NJ",(973) 777-2988
LUMA Hotel Times Square,"120 West 41st Street, New York, NY",(212) 730-0099
Twin Parks Montessori School,"435 Central Park West Apartment La, New York, NY",(212) 678-6072
Park Hyaat,"153 W 57th St,, New York, NY",(646) 774-1234
Little Forest People Corporation,"8299 88th Place, Glendale, NY",(718) 805-2099
WS GROUP FAMILY DAYCARE,"305 BEACH 69TH STREET, Arverne, NY",(347) 230-4110
Winner Girls Wellness Club,,(347) 424-5728
Friends of Island Academy Inc,"127 West 127th Street 1, New York, NY",(212) 760-0755
Gertz Plaza Mall,"16210 Jamaica Avenue, Jamaica, NY",(718) 658-7900
Crystal Beauty Spa Incorporated,"2064 Clove Road, Staten Island, NY",(718) 273-0878
