Name,Address,Phone
Petland Discounts - Kew Gardens,"85-17 126th St, Jamaica, NY",(718) 850-6569
Bark Place Inc,"1371 1st Avenue Front 1, New York, NY",(212) 737-3510
Wooftown West Village LLC,"91 Christopher Street, New York, NY",(212) 208-1234
Howl And Hound Inc,"243 16th Street, Brooklyn, NY",(347) 684-4564
Zoomies,"434 HUDSON ST, New York, NY",(212) 462-4480
Petland Discounts - Rego Park,"94-18 63rd Drive, Flushing, NY",(718) 830-0957
Petco Animal Supplies Stores,"6135 Junction Boulevard Ptco Rego P Petco Rego Park, Rego Park, NY",(718) 289-1000
Petland Discounts - Liberty Avenue,"119-08 Liberty Avenue, South Richmond Hill, NY",(718) 845-5933
"Petco Animal Supplies, Inc","1155 3rd Avenue, New York, NY",(212) 288-1564
Canine Styles Midtown,"830 LEXINGTON Avenue, New York, NY",(212) 838-2064
Spoiled Paws Pet Sitting,"295 Webster Drive, New Milford, NJ",(201) 314-0097
Petsmart,"238 Atlantic Avenue, Brooklyn, NY",(718) 852-2519
Petland Discounts - Cityline,"1127 Liberty Avenue, Brooklyn, NY",(718) 235-0814
Petland Discounts - Greenwich Village,"389 Avenue Of The Americas, New York, NY",(212) 741-1913
Petland Discounts - Pitkin,"1689 Pitkin Avenue, Brooklyn, NY",(718) 342-3507
"Petco Animal Supplies, Inc","79 7th Avenue, Brooklyn, NY",(718) 230-5059
Rocco And Jezebel For Pets,"89 Pineapple Walk, Brooklyn, NY",(718) 855-8686
Petland Discounts - Park Slope,"510 5th Avenue, Brooklyn, NY",(718) 369-1786
Petland Discounts - Fulton Street,"1216 Fulton Street, Brooklyn, NY",(718) 783-3700
kellyroll,,
PawVogue,"313 W. 22nd st, New York, NY",
Closed Business,"Serving, Brooklyn, NY",(555) 555-5555
InterPuppy,"Madison Ave 17, New York, NY",(646) 715-5874
Petland Discounts - Ditmars,"43-10 Ditmars Boulevard, Long Island City, NY",(718) 626-3475
Petland Discounts - Sunset Park,"5015 5th Avenue, Brooklyn, NY",(718) 871-7699
Manhattan Primary Care,"983 Park Ave Suite 1D22, New York, NY",(212) 389-9929
Petland Discounts - Ninth Avenue,"734 Ninth Avenue, New York, NY",(212) 459-9562
Spoiled Brats,"340 West 49th Street Front 1, New York, NY",(212) 459-1615
Wagwear Inc,"4 E 10th Street, New York, NY",(212) 673-7210
Dog Fashion,"Only online no store front, New York, NY",(917) 847-1074
Petland Discounts - Avenue U,"5704 Avenue U, Brooklyn, NY",(718) 951-8571
Calling All Pets Inc,"1590 York Avenue Front 1, New York, NY",(212) 249-7387
Canis Minor,"238 3RD Avenue, New York, NY",(212) 228-4848
Guardian Intensive Outpatient Program - Hoboken,"33-41 Newark St, Suite 4A, Hoboken, NJ",(201) 448-8304
Mid Jersey Pet Supply,"296 Pershing Avenue, Carteret, NJ",(732) 382-8978
"Petco Animal Supplies, Inc","1280 Lexington Avenue, New York, NY",(212) 369-7903
Nexpet Inc,"340 East 93rd Street Apartment 30h, New York, NY",(212) 348-8171
Fauna Foods Corporation,"5010 Kneeland Street, Elmhurst, NY",(718) 458-2900
South Orange Ave Family Medical Clinic,"1023 S Orange Avenue, Newark, NJ",(973) 374-7866
Petland Discounts - Kissena Boulevard,"71-08 Kissena Boulevard, Flushing, NY",(718) 969-0588
Am Pm Walk In Urgent Care Clinic,"19 South Washington Avenue, Bergenfield, NJ",(201) 387-0177
The Farmer's Dog,"201 Varick Street, New York, NY",(646) 780-7957
Fussy Pup,"45 Tudor City Place, Manhattan, NY",(917) 371-6013
Elegant Pet Inc,"273 Market Street, Elmwood Park, NJ",(201) 475-0030
Discount Dumpster Rental New York,"65 W 13th St, New York, NY",(646) 859-1988
"Bargain Bow-Wow, Inc","2754 Gerritsen Avenue, Brooklyn, NY",(718) 332-6192
Petland Discounts - 18th Avenue,"6608 18th Avenue, Brooklyn, NY",(718) 837-8959
L Amour,"125 7th Avenue, New York, NY",(212) 675-3111
Shawhouse Industries Inc,"2604 East 28th Street, Brooklyn, NY",(718) 648-8685
Morient Inc,"4402 11th Street # 508, Long Island City, NY",(718) 701-2495
Petland Discounts - West 72 Street,"137 West 72nd St Front, New York, NY",(212) 875-9785
G Mason Group LLC,"225 West 35th Street Suite 305, New York, NY",(212) 244-1403
J P Dental Cosmetics,"2812 Steinway Street, Astoria, NY",
Janice's Pet Sitting,,(973) 977-0214
J P Dental Cosmetics,"2812 Steinway Street, Astoria, NY",
Woofshire Farms Dog Biscuits,,
Peters Emporium For Pets,"236 East 75th Street Front 3, New York, NY",(212) 988-0769
Petland Discounts - Flushing,"37-20 Main St, Flushing, NY",(718) 886-6061
Toothsavers Dental Services P C,"57 West 57th Street 610, New York, NY",(212) 753-9866
Conrad & Torre DDS Pc,"315 West 57th Street 409, New York, NY",(212) 247-2491
Tanner & Dash Limited,"70 Greenwich Avenue A, New York, NY",(212) 647-0216
Red Rover International,"173 West 78th Street Apartment 11e, New York, NY",(212) 579-7105
Wespaw Pets,"4405 Queens Boulevard # 1, Sunnyside, NY",(718) 706-8100
Bushy Tails,"1087 FLUSHING Avenue, Brooklyn, NY",(718) 821-1525
"Buster And Whiskers, Corporation","3044 34th Street Apartment 3f, Astoria, NY",(516) 557-5857
Bark & Co,"221 Canal Street Floor 6, New York, NY",(855) 520-2275
Pamper Ur Pets,"177 West Broadway # 3, New York, NY",(212) 966-3334
Lazybonezz,"114 West 26th Street Floor 8, New York, NY",(646) 435-8750
Nycpet com,"475 Driggs Avenue, Brooklyn, NY",(718) 218-7101
"Goldn Text, Inc","33 West 19th Street Floor 4, New York, NY",(212) 989-3802
Resting Pets Inc,"40 Linden Boulevard, Brooklyn, NY",(718) 269-3992
Petland Discounts - Steinway Street,"30-28 Steinway Street, Astoria, NY",(718) 278-6921
Petamberalert,"6819 53rd Drive, Maspeth, NY",(917) 207-0475
Coral Aquarium Inc,"7505 Roosevelt Avenue, Jackson Heights, NY",(718) 429-3934
Petland Discounts - Long Island City,"34-60 48th Street, Long Island City, NY",(718) 937-9317
Birdcamp,"330 East 53rd Street Front 1, New York, NY",(212) 471-0228
Petland Discounts - Canarsie,"2046 Rockaway Parkway, Brooklyn, NY",(718) 241-2787
Cause For Pawz,"333 1st Avenue Front 1, New York, NY",(212) 684-7299
Pets Unlimited Inc,"4510 46th Street, Long Island City, NY",(718) 392-0395
Dog Delight,"300 Kings Highway, Brooklyn, NY",(718) 339-7800
Citi Pups,"147 8th Avenue, New York, NY",(212) 243-8777
Breezy Pet Sitting and Dog Walking LLC,,(732) 245-2386
Pets On the Run,"2920 HOYT Avenue South, Astoria, NY",(718) 545-0430
Creative Ethos Inc,"463 36th Street, Brooklyn, NY",(718) 812-4083
Petland Discounts - Middle Village,"6626 Metropolitan Avenue, Middle Village, NY",(718) 381-8021
Kazimir's Pet Shop,"114 Hazley Avenue, Rochelle Park, NJ",(201) 487-1161
Biozen Physical Therapy Pllc,"363 7th Avenue Room 1501, New York, NY",(212) 239-8383
Mid Jersey Pet Supply-Pro Salt,"296 Pershing Avenue, Carteret, NJ",(732) 541-2807
Petopia,"3115 Avenue U, Brooklyn, NY",
Waggingtailsnyc,"2311 40th Avenue, Long Island City, NY",(347) 885-4321
Merchandise Distribution & Sales Inc,"1130 58th Street, Brooklyn, NY",(718) 564-0037
Must Luv Dogs,"234 North 12th Street Apartment 4, Brooklyn, NY",(718) 388-7091
Theinsuredpet,"857 9th ave suite D, Manhattan, NY",(917) 913-1043
My Dog Nachi Limited,"Do Not Wish To Display, New York, NY",(212) 650-0017
Sitters For Your Critters,"14711 Coolidge Avenue, Jamaica, NY",(718) 523-6037
Doggy Dog World Inc,"2552 Coney Island Avenue, Brooklyn, NY",(718) 645-7722
Petland Discounts - Sheepshead Bay,"3815 Nostrand Avenue, Brooklyn, NY",(718) 769-9582
Petland Discounts - Kings Highway,"1618 Kings Highway, Brooklyn, NY",(718) 376-0157
Petco Animal Supplies Stores,"2475 Broadway, New York, NY",(212) 877-1270
Aquarium Wholesale,"1856 Flatbush Avenue, Brooklyn, NY",(718) 951-7784
Beastly Bites,"155 Court Street, Brooklyn, NY",(718) 522-5133
My Petshirt,,
Furry Paws,"1222 2nd Avenue, New York, NY",(212) 585-4009
Litter & Leashes Inc,"847 2nd Avenue, New York, NY",(212) 599-1500
H D M P LLC,"234 North 12th Street, Brooklyn, NY",(718) 388-7091
AFC Urgent Care Mt. Vernon,"203 Gramatan Avenue, Mount Vernon, NY",(914) 930-4053
Petland Discounts - East 98th Street,"144 East 98th Street, Brooklyn, NY",(718) 363-0141
Petland Discounts - Knickerbocker,"365 Knickerbocker Avenue, Brooklyn, NY",(718) 443-4785
Petland Discounts - Nassau Street,"132 Nassau Street, New York, NY",(212) 964-1821
Katziela,"203 Clifton Place, BROOKLYN, NY",(929) 480-8394
Puppy Paradise,"2082 FLATBUSH Avenue, Brooklyn, NY",(718) 258-2342
Petland Discounts - Graham Avenue,"92 Graham Avenue, Brooklyn, NY",(718) 486-6570
Dog Supplies - DogDouble.com,"P.O. Box 255, New York, NY",(212) 996-7880
Us Pets,"3150 STEINWAY ST, Long Island City, NY",(718) 545-7387
RRR Group Of New York Inc,"360 E 55th Street, New York, NY",(212) 838-2250
Community Health Care Network Planning Center,"1000 Blake Avenue, Brooklyn, NY",(718) 345-0278
"Fido Faux Fur Company, LLC","249A West 29th Street, New York, NY",(888) 357-7477
Rsc Drug Corporation,"397 Mother Gaston Boulevard, Brooklyn, NY",(929) 234-5500
Private Home Boarding,"32 Hubbard Place, Brooklyn, NY",(917) 995-5476
Pumpkinpups Dog Training Inc,"239 East 5th Street, Brooklyn, NY",(917) 476-8315
PS9 Pets,"169 North 9TH ST, Brooklyn, NY",(718) 486-6465
Lepitou Li LLC,"11324 Queens Boulevard, Forest Hills, NY",(718) 896-3333
Stanley Fisher Phd,"220 East 63rd Street Apartment Lm, New York, NY",(212) 319-1530
Nava C Solomon Psyd,"8300 Talbot Street St7f, Kew Gardens, NY",(718) 704-8290
Training Cats and Dogs,,(212) 727-2871
Batash Endoscopic Weight Loss Center,"97-12 63rd Dr Suite 1D, Queens, NY",(718) 830-0004
Bulldogs to Love,,
Petoutside,"8410 main st 243, New York, NY",
no one,,
New York Tails,"318 East 80th Street Apartment 3w, New York, NY",(917) 825-1207
Aunt Peggy Sue's Loving Pet,"1501 Winans Avenue, Linden, NJ",(908) 474-9663
"""Treat Box"" by Dirty Dog","312 11th Avenue, Suite 16 F, New York, NY",(415) 302-5263
Little Creatures,"770 Amsterdam Avenue Front, New York, NY",(212) 932-8610
Harmony Dog Training,"348 West 57th Street, New York, NY",(212) 757-4769
Canis Minor Newport,"31 River Drive S, Jersey City, NJ",(201) 626-5545
Brooklyn Quality Dental Care,"162 Joralemon Street, Brooklyn, New York, NY",(646) 980-4746
Pesantes Dental Pc,"11109 Jamaica Avenue, Jamaica, NY",(718) 850-1011
Aussie Pet Mobile,"27 Mitchell Street, West Orange, NJ",(646) 461-1218
"Dakota Dog Company, LLC","314 York Street, Jersey City, NJ",(201) 360-0735
Wonder Pet Grooming,"421 South WOOD Avenue, Linden, NJ",(908) 494-4168
"Petco Animal Supplies, Inc","13211 20th Avenue, College Point, NY",(718) 321-1295
Life Rebuilding LLC,"845 3rd Avenue, New York, NY",(347) 874-6777
Tristate Dog Training,"13840 63rd Avenue, Flushing, NY",(347) 238-7338
Trixie & Peanut,"23 East 20th Street Front 1, New York, NY",(212) 358-0881
Elizabeth Dental Clinic Today,"133-135 Rahway Ave, Elizabeth, NJ",(626) 413-5993
Brownsville Ocean Hill Community Mental Health,"250 Utica Avenue, Brooklyn, NY",(718) 467-6441
"Island Dog Design, Inc","504 W 110th Street Apartment 6c, New York, NY",(917) 697-7739
Prompt Dog Walking,"119 E 89th St, New York, NY",(646) 351-0873
Petland Discounts - Sutphin Boulevard,"147-17 Jamaica Avenue, Jamaica, NY",(718) 262-8556
Laura Guastini,"88 University Place, New York, NY",(212) 206-0756
Bubbles And Bath Pet Grooming And Spa,"203 Parker Avenue, Maplewood, NJ",(973) 761-5000
111 Happy Tails Dog Grooming 2,"9322 Corona Avenue, Elmhurst, NY",(718) 760-1906
Maes Grooming Services Maeshaleke,"1131 Broadway, Brooklyn, NY",(718) 455-6237
Green Pets Spa,"572 MYRTLE Avenue, Brooklyn, NY",(718) 230-8300
Jungle Buddies Petcare Services LLC,"1145 Eastern Parkway, Brooklyn, NY",(347) 780-2058
Astoria Animal Center Inc,"2564 Steinway Street, Astoria, NY",(718) 278-1084
Doggie Nose Best,"145 East 16th Street Apartment 3e, New York, NY",(917) 689-5151
Beowoof Provisions For Pets,"106 5th St, Hoboken, NJ",(201) 659-7387
Petland Discounts - 125th Street,"167 East 125th Street, New York, NY",(212) 426-7193
Brooklyn Grooming Co,"66 4th Place Apartment 3r, Brooklyn, NY",(917) 288-0041
Fur Coat And Pants,"41 East 11th Street Floor 11, New York, NY",(212) 905-3016
Friend To The Furry,"69 Beadel Street, Brooklyn, NY",(347) 560-3647
Salty Paw,"38 Peck Slip, New York, NY",(212) 732-2275
The Dog N Cat House,"9116 101st Avenue, Ozone Park, NY",(718) 529-1697
Eco Dog Nyc LLC,"10 North 5th Street, Brooklyn, NY",(718) 218-9326
Poodle Emporium,"3080 51st Street, Flushing, NY",(718) 545-4644
Olga & Irina Grooming Store,"118 Ditmas Avenue, Brooklyn, NY",(718) 435-8921
BAND OF MONKEYS - DOG WALKING SERVICE,"721 135th St., New York, NY",(917) 634-8291
"Curb Your Pooch, Inc","9002 63rd Drive Apartment 1a, Rego Park, NY",(917) 583-6930
Rapawzel Dog Grooming,"3187 29th Street, Astoria, NY",(347) 612-5700
Pampurr'd Pets Of Ny,"9310 Linden Boulevard, Jamaica, NY",(718) 845-5057
Wonder Pets Spa & Grooming Inc,"6471 Dry Harbor Road, Middle Village, NY",(718) 894-0163
Pooch Purrfect,"789 Washington Avenue, Brooklyn, NY",(718) 399-9811
The Pooch Parlor,"8715 FLATLANDS Avenue, Brooklyn, NY",(718) 676-0789
Puppy Paws,"9433 ROCKAWAY Boulevard, Ozone Park, NY",(718) 323-7297
Reme's Oggi Pets Inc,"1001 First Avenue, New York, NY",(212) 838-2250
Hannari Pretty Yoko Limited,,
Downtown Doghouse,"168 9th Avenue, New York, NY",(212) 924-5300
Bark Up Brooklyn Inc,,
Brooklyn Bone Dog Walkers LLC,,
Food Bank,,
Puppy Boutique,"8002 17th Avenue, Brooklyn, NY",(718) 234-6681
New York Dog Nanny Inc,,
El Domoliek's Upscale Grooming,"262 Halsey Street, Brooklyn, NY",(347) 750-7699
Urban Dog Spa,"32 West 25th Street, New York, NY",(212) 243-1798
Carolyn Ayala Cfmg Cat Grooming,"800 Manhattan Avenue Apartment 3r, Brooklyn, NY",(347) 397-6093
MD365 - Yonkers,"970 North Broadway, Yonkers, NY",(914) 881-5301
Dogger LLC,,
Cornerstone Pets Inc,"105 9th Street, Hoboken, NJ",(201) 653-4644
The Canine Corner,,
Wags & Purrs Inc,,
Bath And Bubbles Grooming Inc,"4214 Fillmore Avenue, Brooklyn, NY",(718) 338-3335
Koppel Dog-Walking,,
Bed & Biscuit Pet Sitting,"3001 Verity Lane, Baldwin, NY",(516) 623-9429
MD365 - Yonkers,"970 North Broadway, Yonkers, NY",(914) 881-5301
Lord Jameson Inc,,
Finishing Touches by Stephanie,"315 East 74TH ST, New York, NY",(212) 628-6288
Groomingdales By Amb Inc,"349 East 82nd Street, New York, NY",(646) 837-6404
Passionate Bully Kennels LLC,,
Three Dog Knight,"51 West 88th Street Apartment 1a, New York, NY",(212) 724-1379
Petland Discounts - Jamaica,"171-33 Hillside Avenue, Jamaica, NY",(718) 657-7182
Petstablished,"349 5th Avenue Floor 7, New York, NY",(855) 684-3184
Buddy's Dog Den,"429 Graham Avenue, Brooklyn, NY",(443) 439-9871
Brooklyn Paw House,"1215 Flatbush Avenue # 1, Brooklyn, NY",(347) 240-8207
Sftd Training Center,"155 East 2nd Street, New York, NY",(212) 353-3647
The Animation Project,"291 Broadway Room 700, New York, NY",(646) 621-4212
Healthy Pets Project Of NYC,"New York, New York, NY",
Chelsea Doggy Day Care Inc,"156 West 22nd Street, New York, NY",(212) 633-0040
Cat-Care,"308 West 30th Street Apartment 8d, New York, NY",(212) 695-8343
Dogspot,"19 Morris Avenue, Brooklyn, NY",(800) 617-4097
Australian Dog Care,"363 Pacific Street, Brooklyn, NY",(718) 935-1280
King Pup,"27 Avenue C #Apt 3A, New York, NY",(917) 683-2229
Rk Dog Grooming LLC,"11586 Lefferts Boulevard, South Ozone Park, NY",(718) 835-7700
Pupster & Co,"328 West 47th Street Apartment 5c, New York, NY",(248) 739-0429
Ellen's Grooming Inc,"3603 Avenue South, Brooklyn, NY",(347) 353-7863
Puppy Pals,"3709 75th Street, Jackson Heights, NY",(917) 319-4411
Queens Puppy,"4510 46th Street, Sunnyside, NY",(718) 706-7247
Successfulk9,"6934 44th Avenue Floor 2, Woodside, NY",(646) 267-1415
Brooklyn Tailes And Trails Inc,"306 Gold Street, Brooklyn, NY",(718) 254-1247
Thedodo Com Inc,"568 Broadway Floor 10, New York, NY",(212) 966-2263
Furry Paws 6,"1036 1st Avenue, New York, NY",(212) 486-8661
Brownstone Dog Walkers LLC,"447 6th Street, Brooklyn, NY",(347) 685-9255
Camp Bow Wow,"4732 Austell Place Floor 1, Long Island City, NY",(718) 392-9663
Roberto O Labrador,"794 President Street, Brooklyn, NY",(718) 636-5886
Homedoggy,"70 Highland Boulevard, Brooklyn, NY",(347) 581-2510
Paws And The City Nyc Inc,"754 Nostrand Avenue, Brooklyn, NY",(347) 627-6560
Andrea Arden Dog Training,"251 Centre St, New York, NY",(212) 414-9597
My Wagging Gang,"400 Chambers Street Apartment 4p, New York, NY",(646) 220-6393
Citipet Playhouse,"242 West 20th Street, New York, NY",(212) 352-0416
Wag com,"10 Exchange Place 25, Jersey City, NJ",(973) 509-5444
Luxurious Paws,,
Brooklyn Cattitude,"414 Hicks Street, Brooklyn, NY",(614) 507-2105
Ruffcity Downtown LLC,"234 East 3rd Street Apartment 6a, New York, NY",(646) 838-9692
Brooklynbowwow,"1581 Dekalb Avenue, Brooklyn, NY",(503) 812-0985
Lickers N Sniffers LLC,"297 Bond Street, Brooklyn, NY",(347) 946-7178
Doggy Duty Walking Services,"250 West 15th Street Office, New York, NY",(212) 604-0205
Sports Buddies Inc,"2821 Kings Highway Apartment 1n, Brooklyn, NY",(646) 705-3119
86th Street Family Dental P C,"7 Bay 28th Street, Brooklyn, NY",(718) 333-9900
Animal Clinic Of Mt Vernon,"140 Mount Vernon Avenue, Mount Vernon, NY",(914) 699-8181
Pets Easy Travel Services Inc,"326 East 11th Street, New York, NY",(732) 320-5411
"Canine Cardio, Inc","147 East 82nd Street Apartment 6d, New York, NY",(917) 254-3306
Baby King,"18220 Liberty Avenue, Jamaica, NY",(718) 465-6857
Kidzamania,"Main Street, New York, NY",(877) 750-2030
Petland Discounts - Bay Parkway,"2205 86th St, Brooklyn, NY",(718) 837-7780
Northern Aquarium Pets Inc,"13502 Northern Boulevard, Flushing, NY",(718) 321-9722
Kitty Katies,"170 East 83rd Street Apartment 4f, New York, NY",(212) 288-5712
Grooming 4 Less,"50 Gouverneur Street Apartment 2c, New York, NY",(646) 431-8043
Radiance Aesthetics & Wellness,"635 Madison Ave #1401, New York, NY",(212) 752-5745
Greenpoint Community Health Center,"875 Manhattan Avenue, Brooklyn, NY",(718) 388-5889
Sutton Dog Parlour,"311 East 60th Street Front, New York, NY",(212) 355-2850
Bare Paws NYC Dog Walkers & Per Sitters,"157 East 86TH st, New York, NY",(646) 225-1155
Maison De Pawz,"174 East 90th Street Apartment 2f, New York, NY",(917) 539-2376
Q-Cute Doggie House Inc,"6704 11th Avenue, Brooklyn, NY",(718) 836-0633
Petland Discounts - West New York,"5812 Bergenline Avenue, West New York, NJ",(201) 868-1985
Hoboken Unleashed LLC,"619 Luis Munoz Marin Boulevard, Jersey City, NJ",(201) 798-6300
Walkee Paws,"215 West 88th Street, New York, NY",(973) 997-7001
You Lucky Dog,"932 Washington Street # A, Hoboken, NJ",(201) 653-4004
Petsvetspace LLC,"8 West 65th Street, New York, NY",(646) 489-7830
Pimp My Pooch LLC,"182 Avenue South, Brooklyn, NY",(347) 492-3880
Pets on the Run,"989 Manhattan Avenue, New York, NY",(718) 389-0650
PetsWorld Inc,"1673 McDonald Ave, Brooklyn, NY",(718) 269-6970
Petland Discounts - Whitestone,"30-11 Stratton Street, Flushing, NY",(718) 581-5501
Prompt Dog Walking,"119 East 89th Street, New York, NY",(646) 351-0873
Shaggie Pets Grooming Salon,"6706 5th Avenue, Brooklyn, NY",(718) 680-0928
Apple Dental Health Service Inc,"570 Park Avenue, New York, NY",(212) 758-4860
33rd & Bird Inc,"14 Bruckner Boulevard, Bronx, NY",(718) 585-2050
"Hello Doggie, Inc","604 West 52nd Street, New York, NY",(212) 468-1700
Camp Canine Inc,"46 West 73rd Street Front 1, New York, NY",(212) 787-3647
Dog House Spa Inc,"24 East 97th Street Front B, New York, NY",(212) 996-8900
Heavenly Pets Care,"2602 Avenue U # 3, Brooklyn, NY",(718) 627-5816
K9Dergarten,"173 Newark Avenue # A, Jersey City, NJ",(201) 435-8700
Clear Enterprises Lp,"200 Central Park South 107, New York, NY",(212) 262-2500
A Cut Above Grooming Salon,"73 W 83rd St, New York, NY",(212) 877-7777
Mixypaws Inc,"160 West 71st Street, New York, NY",(917) 232-0753
Animal Behavior Consultants Inc,"102 Canton Court, Brooklyn, NY",(718) 891-4200
The Bodyworks With Veronica,"133 West 71st Street Apartment 1c, New York, NY",(212) 580-4772
Steven Reisman MD Cardiologist,"115 East 86th Street,, New York, NY",(212) 860-0796
Fuzzybutz Limited Liability Company,"60 Madison Street, Hoboken, NJ",(201) 798-5111
American Leather Specialties Corporation,"87 34th Street Unit 1, Brooklyn, NY",(800) 556-6488
T-A Village Tropical Fish,,
A Cut Above,"73 West 83rd Street Basement, New York, NY",(212) 877-7777
Q Puppies & Canine Couture,"13501 Northern Boulevard, Flushing, NY",(718) 539-1255
Lola's Grooming Salon Inc,"2028 College Point Boulevard, College Point, NY",(718) 321-3231
Dyker Dog Salon,"7618 13th Avenue, Brooklyn, NY",(718) 680-3600
Home of the Puppies & Kittens,,
Petland Discounts - Broadway,"2708 Broadway, New York, NY",(212) 222-8851
Fabulous Grooming By Joseph,"14-29 128th St, College Point, NY",(917) 804-9816
Groom- O -Rama,"255 Flatbush Avenue Apartment 4f, Brooklyn, NY",(212) 627-2899
"Benterprise Dog Walking, LLC","25 West 84th Street, New York, NY",(516) 318-8129
Bark Avenue Grooming,"167 West 83rd Street, New York, NY",(646) 861-3083
Sniff Dog Walkers LLC,"330 Washington Street, Hoboken, NJ",(201) 884-3155
Yes We Canine LLC,"109 Christopher Columbus, Jersey City, NJ",(347) 671-5762
"Mac Dog Grooming Spa & Resort, Inc","10515 Crossbay Boulevard, Ozone Park, NY",(718) 843-3879
Downtown Woody's Grooming Salon LLC,"115 Brunswick Street, Jersey City, NJ",(201) 533-9900
SeaBreeze Auto & Tire Clinic,"342 Broad St., Bloomfield, NJ",(973) 862-5514
Just Be Claws,"280 1st Street, Jersey City, NJ",(201) 459-9100
Bird Tony's Haven,"6409 Broadway, West New York, NJ",(201) 662-9006
Bff Petwash,"192 Driggs Avenue, Brooklyn, NY",(718) 349-8705
Loving Paw Services LLC,"556 Court Street, Brooklyn, NY",(718) 715-0595
Downtown Woody's Grooming Salon LLC,"115 Brunswick Street, Jersey City, NJ",(201) 533-9900
"Pooch Paper, LLC",,
Happy Tails,"67 Driggs Avenue # 1, Brooklyn, NY",(718) 383-2590
Montclair Feed & Pet Supply,"204 Bellevue Ave, Upper Montclair, NJ",(973) 746-4799
Time To Go Pet Care LLC,"PO Box 584, Red Bank, NJ",(732) 675-9601
Colleen's Canine Clippings,"1258 Saint Georges Ave, Avenel, NJ",(732) 636-2580
Petland Discounts - 117th Street,"56 West 117th St, New York, NY",(212) 427-2700
Upper West Side Dog Training,"309 West 78th Street Apartment 3, New York, NY",(540) 327-3288
Doggy Joggy LLC,"101 Greene Street # 3, Jersey City, NJ",(201) 952-4868
Robbie Dawg Inc,"246 Creamer Street Floor 1, Brooklyn, NY",
Prestige Pet Grooming Salon,"1893 Arbor Lane, Union, NJ",(973) 902-7154
Mridula Noori,"6860 Austin Street 303, Forest Hills, NY",(718) 897-0008
Village Diagnostic & Treatment Center Inc,"121a West 20th Street, New York, NY",(212) 337-9290
Bms Brownsville Multi Service,"408 Rockaway Avenue, Brooklyn, NY",(718) 345-6366
My Best Buddies,"8 Bay Ridge Avenue, Brooklyn, NY",(347) 560-6763
Vetvittles LLC,,
PettaxiNY,,(212) 537-5868
Tails-a-wag'n,"506 73RD ST, North Bergen, NJ",(201) 868-6711
Billy & Tommy's Doggie Salon,"9211 Avenue L, Brooklyn, NY",(718) 272-3611
Stein-Way Dog Training,,(646) 475-2424
Dog Grooming School of Stanton,"611 2nd Avenue, New York, NY",(212) 689-7780
New Happy Pawz Corp ,"111-27 Jamaica Ave  , Richmond Hill, NY",
n/a,,
"Zen Dog Training, LLC","00 Park Slope, Brooklyn, NY",(917) 376-8648
Peaches Grooming Salon,"207 West 75th Street, New York, NY",(212) 496-2124
Nyc Dog Walkers LLC,"27 W 96th Street, New York, NY",(917) 912-3968
Vista Diagnostic Imaging,"11960 Metropolitan Avenue, Kew Gardens, NY",
Posh and Paws,"1314 Dean Street, Brooklyn, NY",(718) 773-1433
Medicore Group,"244 5th Avenue, New York, NY",(212) 561-0000
Closed,"234, New York, NY",(321) 654-9874
Dog Training Pro,"961 East 102st, Brooklyn, NY",
Posh Poochie Dog Groomer,"39th street 2nd ave, New York, NY",(212) 726-1392
Sophie & Teddy's Grooming Salon,"62-75 Dry Harbor Road, Middle Village, NY",(718) 639-3647
Jo-Tan Obedience Training,"Po Box 340112, Brooklyn, NY",(718) 490-1763
Canine Styles Wholesale Inc,"830 Lexington Avenue Front 1, New York, NY",(212) 751-4549
Bill's Groom Room,"5005 Avenue N, Brooklyn, NY",(718) 258-4678
Petland Discounts - Union City,"3133 Kennedy Boulevard, North Bergen, NJ",(201) 866-8200
Canine Styles Wholesale Inc,"830 Lexington Avenue Front 1, New York, NY",(212) 751-4549
72nd Street Associates LLC,"200 East 72nd Street, New York, NY",(212) 249-4374
Furry Paws Inc,"1372 1st Avenue, New York, NY",(212) 249-2223
Dog Days of New York,"2581 Broadway, New York, NY",(212) 767-9022
Bark Place Inc,"1371 1st Avenue, New York, NY",(212) 737-3510
111 Happy Tails Dog Groom Corporation,"11125 Roosevelt Avenue, Corona, NY",(718) 699-8479
Bayside Laser Dental P.C.,"36-51 Bell Blvd,  #201, Bayside, NY",(718) 550-6326
A World Of Pets & Supplies Limited Inc,"540 86th Street, Brooklyn, NY",(718) 238-7387
A K W A Grooming,"923 Fulton St, Brooklyn, NY",(718) 942-7597
Doggystyle Nyc,"46 University Place, New York, NY",(212) 228-5824
Ngo Consultancy,"Office No.204 45B, 1st Floor Hasanpur Main Road, East Delhi, NY",(783) 827-2423
Bird Pete's Garden,"6716 Kennedy Boulevard West, West New York, NJ",(201) 869-8799
The Hartz Mountain Corporation,"400 Plaza Drive # 400, Secaucus, NJ",(201) 271-4800
Towne House Grooming,"288 8th Avenue Front 1, New York, NY",(212) 929-2910
Amsterdam Center,,
Girl's Best Friend LLC,"2318 East 26th Street, Brooklyn, NY",(718) 332-8668
Mobile Mutts,"481 Dekalb Ave, Brooklyn, NY",(718) 722-9336
The Green Pup Inc,,
Ramella's Canine Academy,,(201) 660-8291
Chefs Diet,"590 Madison Avenue Floor 21, New York, NY",
Pocket Pooches Nyc,,
Pupculture Rosevelt Island LLC,,
